We infer the transformation rule from the facts by bounded rule-based trial.
I will put my final answer inside \boxed{}.

remap (index 2 is the operator):
fact0 [\&+:$] = [\&:$]: AB + CD = ABCD  (r.len=4, sym=['A', 'B', 'C', 'D'], |sym|=4)
fact1 [$:-}\] = [-&}]: DC - EA = -BE  (r.len=2 neg, sym=['A', 'B', 'C', 'D', 'E'], |sym|=5)
fact2 [##*:$] = [&{']: FF * CD = BGH  (r.len=3, sym=['B', 'C', 'D', 'F', 'G', 'H'], |sym|=6)
fact3 [\!-}!] = [-:!]: AJ - EJ = -CJ  (r.len=2 neg, sym=['A', 'C', 'E', 'J'], |sym|=4)
fact4 [}&-]&] = [-'!]: EB - KB = -HJ  (r.len=2 neg, sym=['B', 'E', 'H', 'J', 'K'], |sym|=5)
query [{}*'!]: GE * HJ = ?

narrowing operator candidates by result length:
  '*' -> {mul, mul1, mulm1, add1, addm1}
  R1683: concat(34,06) = 3406 -> D=6,B=4,C=0,A=3
  R1684: concat(34,07) = 3407 -> D=7,B=4,C=0,A=3
  R1685: concat(34,08) = 3408 -> D=8,B=4,C=0,A=3
  R1686: concat(34,09) = 3409 -> D=9,B=4,C=0,A=3
  R1687: concat(34,10) = 3410 -> D=0,B=4,C=1,A=3
  R1688: concat(34,12) = 3412 -> D=2,B=4,C=1,A=3
  R1689: concat(34,15) = 3415 -> D=5,B=4,C=1,A=3
  R1690: concat(34,16) = 3416 -> D=6,B=4,C=1,A=3
  R1691: concat(34,17) = 3417 -> D=7,B=4,C=1,A=3
  R1692: concat(34,18) = 3418 -> D=8,B=4,C=1,A=3
  R1693: concat(34,19) = 3419 -> D=9,B=4,C=1,A=3
  R1694: concat(34,20) = 3420 -> D=0,B=4,C=2,A=3
  R1695: concat(34,21) = 3421 -> D=1,B=4,C=2,A=3
  R1696: concat(34,25) = 3425 -> D=5,B=4,C=2,A=3
  R1697: concat(34,26) = 3426 -> D=6,B=4,C=2,A=3
  R1698: concat(34,27) = 3427 -> D=7,B=4,C=2,A=3
  R1699: concat(34,28) = 3428 -> D=8,B=4,C=2,A=3
  R1700: concat(34,29) = 3429 -> D=9,B=4,C=2,A=3
  R1701: concat(34,50) = 3450 -> D=0,B=4,C=5,A=3
  R1702: concat(34,51) = 3451 -> D=1,B=4,C=5,A=3
  R1703: concat(34,52) = 3452 -> D=2,B=4,C=5,A=3
  R1704: concat(34,56) = 3456 -> D=6,B=4,C=5,A=3
  R1705: concat(34,57) = 3457 -> D=7,B=4,C=5,A=3
  R1706: concat(34,58) = 3458 -> D=8,B=4,C=5,A=3
  R1707: concat(34,59) = 3459 -> D=9,B=4,C=5,A=3
  R1708: concat(34,60) = 3460 -> D=0,B=4,C=6,A=3
  R1709: concat(34,61) = 3461 -> D=1,B=4,C=6,A=3
  R1710: concat(34,62) = 3462 -> D=2,B=4,C=6,A=3
  R1711: concat(34,65) = 3465 -> D=5,B=4,C=6,A=3
  R1712: concat(34,67) = 3467 -> D=7,B=4,C=6,A=3
  R1713: concat(34,68) = 3468 -> D=8,B=4,C=6,A=3
  R1714: concat(34,69) = 3469 -> D=9,B=4,C=6,A=3
  R1715: concat(34,70) = 3470 -> D=0,B=4,C=7,A=3
  R1716: concat(34,71) = 3471 -> D=1,B=4,C=7,A=3
  R1717: concat(34,72) = 3472 -> D=2,B=4,C=7,A=3
  R1718: concat(34,75) = 3475 -> D=5,B=4,C=7,A=3
  R1719: concat(34,76) = 3476 -> D=6,B=4,C=7,A=3
  R1720: concat(34,78) = 3478 -> D=8,B=4,C=7,A=3
  R1721: concat(34,79) = 3479 -> D=9,B=4,C=7,A=3
  R1722: concat(34,80) = 3480 -> D=0,B=4,C=8,A=3
  R1723: concat(34,81) = 3481 -> D=1,B=4,C=8,A=3
  R1724: concat(34,82) = 3482 -> D=2,B=4,C=8,A=3
  R1725: concat(34,85) = 3485 -> D=5,B=4,C=8,A=3
  R1726: concat(34,86) = 3486 -> D=6,B=4,C=8,A=3
  R1727: concat(34,87) = 3487 -> D=7,B=4,C=8,A=3
  R1728: concat(34,89) = 3489 -> D=9,B=4,C=8,A=3
  R1729: concat(34,90) = 3490 -> D=0,B=4,C=9,A=3
  R1730: concat(34,91) = 3491 -> D=1,B=4,C=9,A=3
  R1731: concat(34,92) = 3492 -> D=2,B=4,C=9,A=3
  R1732: concat(34,95) = 3495 -> D=5,B=4,C=9,A=3
  R1733: concat(34,96) = 3496 -> D=6,B=4,C=9,A=3
  R1734: concat(34,97) = 3497 -> D=7,B=4,C=9,A=3
  R1735: concat(34,98) = 3498 -> D=8,B=4,C=9,A=3
  R1736: concat(35,01) = 3501 -> D=1,B=5,C=0,A=3
  R1737: concat(35,02) = 3502 -> D=2,B=5,C=0,A=3
  R1738: concat(35,04) = 3504 -> D=4,B=5,C=0,A=3
  R1739: concat(35,06) = 3506 -> D=6,B=5,C=0,A=3
  R1740: concat(35,07) = 3507 -> D=7,B=5,C=0,A=3
  R1741: concat(35,08) = 3508 -> D=8,B=5,C=0,A=3
  R1742: concat(35,09) = 3509 -> D=9,B=5,C=0,A=3
  R1743: concat(35,10) = 3510 -> D=0,B=5,C=1,A=3
  R1744: concat(35,12) = 3512 -> D=2,B=5,C=1,A=3
  R1745: concat(35,14) = 3514 -> D=4,B=5,C=1,A=3
  R1746: concat(35,16) = 3516 -> D=6,B=5,C=1,A=3
  R1747: concat(35,17) = 3517 -> D=7,B=5,C=1,A=3
  R1748: concat(35,18) = 3518 -> D=8,B=5,C=1,A=3
  R1749: concat(35,19) = 3519 -> D=9,B=5,C=1,A=3
  R1750: concat(35,20) = 3520 -> D=0,B=5,C=2,A=3
  R1751: concat(35,21) = 3521 -> D=1,B=5,C=2,A=3
  R1752: concat(35,24) = 3524 -> D=4,B=5,C=2,A=3
  R1753: concat(35,26) = 3526 -> D=6,B=5,C=2,A=3
  R1754: concat(35,27) = 3527 -> D=7,B=5,C=2,A=3
  R1755: concat(35,28) = 3528 -> D=8,B=5,C=2,A=3
  R1756: concat(35,29) = 3529 -> D=9,B=5,C=2,A=3
  R1757: concat(35,40) = 3540 -> D=0,B=5,C=4,A=3
  R1758: concat(35,41) = 3541 -> D=1,B=5,C=4,A=3
  R1759: concat(35,42) = 3542 -> D=2,B=5,C=4,A=3
  R1760: concat(35,46) = 3546 -> D=6,B=5,C=4,A=3
  R1761: concat(35,47) = 3547 -> D=7,B=5,C=4,A=3
  R1762: concat(35,48) = 3548 -> D=8,B=5,C=4,A=3
  R1763: concat(35,49) = 3549 -> D=9,B=5,C=4,A=3
  R1764: concat(35,60) = 3560 -> D=0,B=5,C=6,A=3
  R1765: concat(35,61) = 3561 -> D=1,B=5,C=6,A=3
  R1766: concat(35,62) = 3562 -> D=2,B=5,C=6,A=3
  R1767: concat(35,64) = 3564 -> D=4,B=5,C=6,A=3
  R1768: concat(35,67) = 3567 -> D=7,B=5,C=6,A=3
  R1769: concat(35,68) = 3568 -> D=8,B=5,C=6,A=3
  R1770: concat(35,69) = 3569 -> D=9,B=5,C=6,A=3
  R1771: concat(35,70) = 3570 -> D=0,B=5,C=7,A=3
  R1772: concat(35,71) = 3571 -> D=1,B=5,C=7,A=3
  R1773: concat(35,72) = 3572 -> D=2,B=5,C=7,A=3
  R1774: concat(35,74) = 3574 -> D=4,B=5,C=7,A=3
  R1775: concat(35,76) = 3576 -> D=6,B=5,C=7,A=3
  R1776: concat(35,78) = 3578 -> D=8,B=5,C=7,A=3
  R1777: concat(35,79) = 3579 -> D=9,B=5,C=7,A=3
  R1778: concat(35,80) = 3580 -> D=0,B=5,C=8,A=3
  R1779: concat(35,81) = 3581 -> D=1,B=5,C=8,A=3
  R1780: concat(35,82) = 3582 -> D=2,B=5,C=8,A=3
  R1781: concat(35,84) = 3584 -> D=4,B=5,C=8,A=3
  R1782: concat(35,86) = 3586 -> D=6,B=5,C=8,A=3
  R1783: concat(35,87) = 3587 -> D=7,B=5,C=8,A=3
  R1784: concat(35,89) = 3589 -> D=9,B=5,C=8,A=3
  R1785: concat(35,90) = 3590 -> D=0,B=5,C=9,A=3
  R1786: concat(35,91) = 3591 -> D=1,B=5,C=9,A=3
  R1787: concat(35,92) = 3592 -> D=2,B=5,C=9,A=3
  R1788: concat(35,94) = 3594 -> D=4,B=5,C=9,A=3
  R1789: concat(35,96) = 3596 -> D=6,B=5,C=9,A=3
  R1790: concat(35,97) = 3597 -> D=7,B=5,C=9,A=3
  R1791: concat(35,98) = 3598 -> D=8,B=5,C=9,A=3
  R1792: concat(36,01) = 3601 -> D=1,B=6,C=0,A=3
  R1793: concat(36,02) = 3602 -> D=2,B=6,C=0,A=3
  R1794: concat(36,04) = 3604 -> D=4,B=6,C=0,A=3
  R1795: concat(36,05) = 3605 -> D=5,B=6,C=0,A=3
  R1796: concat(36,07) = 3607 -> D=7,B=6,C=0,A=3
  R1797: concat(36,08) = 3608 -> D=8,B=6,C=0,A=3
  R1798: concat(36,09) = 3609 -> D=9,B=6,C=0,A=3
  R1799: concat(36,10) = 3610 -> D=0,B=6,C=1,A=3
  R1800: concat(36,12) = 3612 -> D=2,B=6,C=1,A=3
  R1801: concat(36,14) = 3614 -> D=4,B=6,C=1,A=3
  R1802: concat(36,15) = 3615 -> D=5,B=6,C=1,A=3
  R1803: concat(36,17) = 3617 -> D=7,B=6,C=1,A=3
  R1804: concat(36,18) = 3618 -> D=8,B=6,C=1,A=3
  R1805: concat(36,19) = 3619 -> D=9,B=6,C=1,A=3
  R1806: concat(36,20) = 3620 -> D=0,B=6,C=2,A=3
  R1807: concat(36,21) = 3621 -> D=1,B=6,C=2,A=3
  R1808: concat(36,24) = 3624 -> D=4,B=6,C=2,A=3
  R1809: concat(36,25) = 3625 -> D=5,B=6,C=2,A=3
  R1810: concat(36,27) = 3627 -> D=7,B=6,C=2,A=3
  R1811: concat(36,28) = 3628 -> D=8,B=6,C=2,A=3
  R1812: concat(36,29) = 3629 -> D=9,B=6,C=2,A=3
  R1813: concat(36,40) = 3640 -> D=0,B=6,C=4,A=3
  R1814: concat(36,41) = 3641 -> D=1,B=6,C=4,A=3
  R1815: concat(36,42) = 3642 -> D=2,B=6,C=4,A=3
  R1816: concat(36,45) = 3645 -> D=5,B=6,C=4,A=3
  R1817: concat(36,47) = 3647 -> D=7,B=6,C=4,A=3
  R1818: concat(36,48) = 3648 -> D=8,B=6,C=4,A=3
  R1819: concat(36,49) = 3649 -> D=9,B=6,C=4,A=3
  R1820: concat(36,50) = 3650 -> D=0,B=6,C=5,A=3
  R1821: concat(36,51) = 3651 -> D=1,B=6,C=5,A=3
  R1822: concat(36,52) = 3652 -> D=2,B=6,C=5,A=3
  R1823: concat(36,54) = 3654 -> D=4,B=6,C=5,A=3
  R1824: concat(36,57) = 3657 -> D=7,B=6,C=5,A=3
  R1825: concat(36,58) = 3658 -> D=8,B=6,C=5,A=3
  R1826: concat(36,59) = 3659 -> D=9,B=6,C=5,A=3
  R1827: concat(36,70) = 3670 -> D=0,B=6,C=7,A=3
  R1828: concat(36,71) = 3671 -> D=1,B=6,C=7,A=3
  R1829: concat(36,72) = 3672 -> D=2,B=6,C=7,A=3
  R1830: concat(36,74) = 3674 -> D=4,B=6,C=7,A=3
  R1831: concat(36,75) = 3675 -> D=5,B=6,C=7,A=3
  R1832: concat(36,78) = 3678 -> D=8,B=6,C=7,A=3
  R1833: concat(36,79) = 3679 -> D=9,B=6,C=7,A=3
  R1834: concat(36,80) = 3680 -> D=0,B=6,C=8,A=3
  R1835: concat(36,81) = 3681 -> D=1,B=6,C=8,A=3
  R1836: concat(36,82) = 3682 -> D=2,B=6,C=8,A=3
  R1837: concat(36,84) = 3684 -> D=4,B=6,C=8,A=3
  R1838: concat(36,85) = 3685 -> D=5,B=6,C=8,A=3
  R1839: concat(36,87) = 3687 -> D=7,B=6,C=8,A=3
  R1840: concat(36,89) = 3689 -> D=9,B=6,C=8,A=3
  R1841: concat(36,90) = 3690 -> D=0,B=6,C=9,A=3
  R1842: concat(36,91) = 3691 -> D=1,B=6,C=9,A=3
  R1843: concat(36,92) = 3692 -> D=2,B=6,C=9,A=3
  R1844: concat(36,94) = 3694 -> D=4,B=6,C=9,A=3
  R1845: concat(36,95) = 3695 -> D=5,B=6,C=9,A=3
  R1846: concat(36,97) = 3697 -> D=7,B=6,C=9,A=3
  R1847: concat(36,98) = 3698 -> D=8,B=6,C=9,A=3
  R1848: concat(37,01) = 3701 -> D=1,B=7,C=0,A=3
  R1849: concat(37,02) = 3702 -> D=2,B=7,C=0,A=3
  R1850: concat(37,04) = 3704 -> D=4,B=7,C=0,A=3
  R1851: concat(37,05) = 3705 -> D=5,B=7,C=0,A=3
  R1852: concat(37,06) = 3706 -> D=6,B=7,C=0,A=3
  R1853: concat(37,08) = 3708 -> D=8,B=7,C=0,A=3
  R1854: concat(37,09) = 3709 -> D=9,B=7,C=0,A=3
  R1855: concat(37,10) = 3710 -> D=0,B=7,C=1,A=3
  R1856: concat(37,12) = 3712 -> D=2,B=7,C=1,A=3
  R1857: concat(37,14) = 3714 -> D=4,B=7,C=1,A=3
  R1858: concat(37,15) = 3715 -> D=5,B=7,C=1,A=3
  R1859: concat(37,16) = 3716 -> D=6,B=7,C=1,A=3
  R1860: concat(37,18) = 3718 -> D=8,B=7,C=1,A=3
  R1861: concat(37,19) = 3719 -> D=9,B=7,C=1,A=3
  R1862: concat(37,20) = 3720 -> D=0,B=7,C=2,A=3
  R1863: concat(37,21) = 3721 -> D=1,B=7,C=2,A=3
  R1864: concat(37,24) = 3724 -> D=4,B=7,C=2,A=3
  R1865: concat(37,25) = 3725 -> D=5,B=7,C=2,A=3
  R1866: concat(37,26) = 3726 -> D=6,B=7,C=2,A=3
  R1867: concat(37,28) = 3728 -> D=8,B=7,C=2,A=3
  R1868: concat(37,29) = 3729 -> D=9,B=7,C=2,A=3
  R1869: concat(37,40) = 3740 -> D=0,B=7,C=4,A=3
  R1870: concat(37,41) = 3741 -> D=1,B=7,C=4,A=3
  R1871: concat(37,42) = 3742 -> D=2,B=7,C=4,A=3
  R1872: concat(37,45) = 3745 -> D=5,B=7,C=4,A=3
  R1873: concat(37,46) = 3746 -> D=6,B=7,C=4,A=3
  R1874: concat(37,48) = 3748 -> D=8,B=7,C=4,A=3
  R1875: concat(37,49) = 3749 -> D=9,B=7,C=4,A=3
  R1876: concat(37,50) = 3750 -> D=0,B=7,C=5,A=3
  R1877: concat(37,51) = 3751 -> D=1,B=7,C=5,A=3
  R1878: concat(37,52) = 3752 -> D=2,B=7,C=5,A=3
  R1879: concat(37,54) = 3754 -> D=4,B=7,C=5,A=3
  R1880: concat(37,56) = 3756 -> D=6,B=7,C=5,A=3
  R1881: concat(37,58) = 3758 -> D=8,B=7,C=5,A=3
  R1882: concat(37,59) = 3759 -> D=9,B=7,C=5,A=3
  R1883: concat(37,60) = 3760 -> D=0,B=7,C=6,A=3
  R1884: concat(37,61) = 3761 -> D=1,B=7,C=6,A=3
  R1885: concat(37,62) = 3762 -> D=2,B=7,C=6,A=3
  R1886: concat(37,64) = 3764 -> D=4,B=7,C=6,A=3
  R1887: concat(37,65) = 3765 -> D=5,B=7,C=6,A=3
  R1888: concat(37,68) = 3768 -> D=8,B=7,C=6,A=3
  R1889: concat(37,69) = 3769 -> D=9,B=7,C=6,A=3
  R1890: concat(37,80) = 3780 -> D=0,B=7,C=8,A=3
  R1891: concat(37,81) = 3781 -> D=1,B=7,C=8,A=3
  R1892: concat(37,82) = 3782 -> D=2,B=7,C=8,A=3
  R1893: concat(37,84) = 3784 -> D=4,B=7,C=8,A=3
  R1894: concat(37,85) = 3785 -> D=5,B=7,C=8,A=3
  R1895: concat(37,86) = 3786 -> D=6,B=7,C=8,A=3
  R1896: concat(37,89) = 3789 -> D=9,B=7,C=8,A=3
  R1897: concat(37,90) = 3790 -> D=0,B=7,C=9,A=3
  R1898: concat(37,91) = 3791 -> D=1,B=7,C=9,A=3
  R1899: concat(37,92) = 3792 -> D=2,B=7,C=9,A=3
  R1900: concat(37,94) = 3794 -> D=4,B=7,C=9,A=3
  R1901: concat(37,95) = 3795 -> D=5,B=7,C=9,A=3
  R1902: concat(37,96) = 3796 -> D=6,B=7,C=9,A=3
  R1903: concat(37,98) = 3798 -> D=8,B=7,C=9,A=3
  R1904: concat(38,01) = 3801 -> D=1,B=8,C=0,A=3
  R1905: concat(38,02) = 3802 -> D=2,B=8,C=0,A=3
  R1906: concat(38,04) = 3804 -> D=4,B=8,C=0,A=3
  R1907: concat(38,05) = 3805 -> D=5,B=8,C=0,A=3
  R1908: concat(38,06) = 3806 -> D=6,B=8,C=0,A=3
  R1909: concat(38,07) = 3807 -> D=7,B=8,C=0,A=3
  R1910: concat(38,09) = 3809 -> D=9,B=8,C=0,A=3
  R1911: concat(38,10) = 3810 -> D=0,B=8,C=1,A=3
  R1912: concat(38,12) = 3812 -> D=2,B=8,C=1,A=3
  R1913: concat(38,14) = 3814 -> D=4,B=8,C=1,A=3
  R1914: concat(38,15) = 3815 -> D=5,B=8,C=1,A=3
  R1915: concat(38,16) = 3816 -> D=6,B=8,C=1,A=3
  R1916: concat(38,17) = 3817 -> D=7,B=8,C=1,A=3
  R1917: concat(38,19) = 3819 -> D=9,B=8,C=1,A=3
  R1918: concat(38,20) = 3820 -> D=0,B=8,C=2,A=3
  R1919: concat(38,21) = 3821 -> D=1,B=8,C=2,A=3
  R1920: concat(38,24) = 3824 -> D=4,B=8,C=2,A=3
  R1921: concat(38,25) = 3825 -> D=5,B=8,C=2,A=3
  R1922: concat(38,26) = 3826 -> D=6,B=8,C=2,A=3
  R1923: concat(38,27) = 3827 -> D=7,B=8,C=2,A=3
  R1924: concat(38,29) = 3829 -> D=9,B=8,C=2,A=3
  R1925: concat(38,40) = 3840 -> D=0,B=8,C=4,A=3
  R1926: concat(38,41) = 3841 -> D=1,B=8,C=4,A=3
  R1927: concat(38,42) = 3842 -> D=2,B=8,C=4,A=3
  R1928: concat(38,45) = 3845 -> D=5,B=8,C=4,A=3
  R1929: concat(38,46) = 3846 -> D=6,B=8,C=4,A=3
  R1930: concat(38,47) = 3847 -> D=7,B=8,C=4,A=3
  R1931: concat(38,49) = 3849 -> D=9,B=8,C=4,A=3
  R1932: concat(38,50) = 3850 -> D=0,B=8,C=5,A=3
  R1933: concat(38,51) = 3851 -> D=1,B=8,C=5,A=3
  R1934: concat(38,52) = 3852 -> D=2,B=8,C=5,A=3
  R1935: concat(38,54) = 3854 -> D=4,B=8,C=5,A=3
  R1936: concat(38,56) = 3856 -> D=6,B=8,C=5,A=3
  R1937: concat(38,57) = 3857 -> D=7,B=8,C=5,A=3
  R1938: concat(38,59) = 3859 -> D=9,B=8,C=5,A=3
  R1939: concat(38,60) = 3860 -> D=0,B=8,C=6,A=3
  R1940: concat(38,61) = 3861 -> D=1,B=8,C=6,A=3
  R1941: concat(38,62) = 3862 -> D=2,B=8,C=6,A=3
  R1942: concat(38,64) = 3864 -> D=4,B=8,C=6,A=3
  R1943: concat(38,65) = 3865 -> D=5,B=8,C=6,A=3
  R1944: concat(38,67) = 3867 -> D=7,B=8,C=6,A=3
  R1945: concat(38,69) = 3869 -> D=9,B=8,C=6,A=3
  R1946: concat(38,70) = 3870 -> D=0,B=8,C=7,A=3
  R1947: concat(38,71) = 3871 -> D=1,B=8,C=7,A=3
  R1948: concat(38,72) = 3872 -> D=2,B=8,C=7,A=3
  R1949: concat(38,74) = 3874 -> D=4,B=8,C=7,A=3
  R1950: concat(38,75) = 3875 -> D=5,B=8,C=7,A=3
  R1951: concat(38,76) = 3876 -> D=6,B=8,C=7,A=3
  R1952: concat(38,79) = 3879 -> D=9,B=8,C=7,A=3
  R1953: concat(38,90) = 3890 -> D=0,B=8,C=9,A=3
  R1954: concat(38,91) = 3891 -> D=1,B=8,C=9,A=3
  R1955: concat(38,92) = 3892 -> D=2,B=8,C=9,A=3
  R1956: concat(38,94) = 3894 -> D=4,B=8,C=9,A=3
  R1957: concat(38,95) = 3895 -> D=5,B=8,C=9,A=3
  R1958: concat(38,96) = 3896 -> D=6,B=8,C=9,A=3
  R1959: concat(38,97) = 3897 -> D=7,B=8,C=9,A=3
  R1960: concat(39,01) = 3901 -> D=1,B=9,C=0,A=3
  R1961: concat(39,02) = 3902 -> D=2,B=9,C=0,A=3
  R1962: concat(39,04) = 3904 -> D=4,B=9,C=0,A=3
  R1963: concat(39,05) = 3905 -> D=5,B=9,C=0,A=3
  R1964: concat(39,06) = 3906 -> D=6,B=9,C=0,A=3
  R1965: concat(39,07) = 3907 -> D=7,B=9,C=0,A=3
  R1966: concat(39,08) = 3908 -> D=8,B=9,C=0,A=3
  R1967: concat(39,10) = 3910 -> D=0,B=9,C=1,A=3
  R1968: concat(39,12) = 3912 -> D=2,B=9,C=1,A=3
  R1969: concat(39,14) = 3914 -> D=4,B=9,C=1,A=3
  R1970: concat(39,15) = 3915 -> D=5,B=9,C=1,A=3
  R1971: concat(39,16) = 3916 -> D=6,B=9,C=1,A=3
  R1972: concat(39,17) = 3917 -> D=7,B=9,C=1,A=3
  R1973: concat(39,18) = 3918 -> D=8,B=9,C=1,A=3
  R1974: concat(39,20) = 3920 -> D=0,B=9,C=2,A=3
  R1975: concat(39,21) = 3921 -> D=1,B=9,C=2,A=3
  R1976: concat(39,24) = 3924 -> D=4,B=9,C=2,A=3
  R1977: concat(39,25) = 3925 -> D=5,B=9,C=2,A=3
  R1978: concat(39,26) = 3926 -> D=6,B=9,C=2,A=3
  R1979: concat(39,27) = 3927 -> D=7,B=9,C=2,A=3
  R1980: concat(39,28) = 3928 -> D=8,B=9,C=2,A=3
  R1981: concat(39,40) = 3940 -> D=0,B=9,C=4,A=3
  R1982: concat(39,41) = 3941 -> D=1,B=9,C=4,A=3
  R1983: concat(39,42) = 3942 -> D=2,B=9,C=4,A=3
  R1984: concat(39,45) = 3945 -> D=5,B=9,C=4,A=3
  R1985: concat(39,46) = 3946 -> D=6,B=9,C=4,A=3
  R1986: concat(39,47) = 3947 -> D=7,B=9,C=4,A=3
  R1987: concat(39,48) = 3948 -> D=8,B=9,C=4,A=3
  R1988: concat(39,50) = 3950 -> D=0,B=9,C=5,A=3
  R1989: concat(39,51) = 3951 -> D=1,B=9,C=5,A=3
  R1990: concat(39,52) = 3952 -> D=2,B=9,C=5,A=3
  R1991: concat(39,54) = 3954 -> D=4,B=9,C=5,A=3
  R1992: concat(39,56) = 3956 -> D=6,B=9,C=5,A=3
  R1993: concat(39,57) = 3957 -> D=7,B=9,C=5,A=3
  R1994: concat(39,58) = 3958 -> D=8,B=9,C=5,A=3
  R1995: concat(39,60) = 3960 -> D=0,B=9,C=6,A=3
  R1996: concat(39,61) = 3961 -> D=1,B=9,C=6,A=3
  R1997: concat(39,62) = 3962 -> D=2,B=9,C=6,A=3
  R1998: concat(39,64) = 3964 -> D=4,B=9,C=6,A=3
  R1999: concat(39,65) = 3965 -> D=5,B=9,C=6,A=3
  R2000: concat(39,67) = 3967 -> D=7,B=9,C=6,A=3
  R2001: concat(39,68) = 3968 -> D=8,B=9,C=6,A=3
  R2002: concat(39,70) = 3970 -> D=0,B=9,C=7,A=3
  R2003: concat(39,71) = 3971 -> D=1,B=9,C=7,A=3
  R2004: concat(39,72) = 3972 -> D=2,B=9,C=7,A=3
  R2005: concat(39,74) = 3974 -> D=4,B=9,C=7,A=3
  R2006: concat(39,75) = 3975 -> D=5,B=9,C=7,A=3
  R2007: concat(39,76) = 3976 -> D=6,B=9,C=7,A=3
  R2008: concat(39,78) = 3978 -> D=8,B=9,C=7,A=3
  R2009: concat(39,80) = 3980 -> D=0,B=9,C=8,A=3
  R2010: concat(39,81) = 3981 -> D=1,B=9,C=8,A=3
  R2011: concat(39,82) = 3982 -> D=2,B=9,C=8,A=3
  R2012: concat(39,84) = 3984 -> D=4,B=9,C=8,A=3
  R2013: concat(39,85) = 3985 -> D=5,B=9,C=8,A=3
  R2014: concat(39,86) = 3986 -> D=6,B=9,C=8,A=3
  R2015: concat(39,87) = 3987 -> D=7,B=9,C=8,A=3
  R2016: concat(40,12) = 4012 -> D=2,B=0,C=1,A=4
  R2017: concat(40,13) = 4013 -> D=3,B=0,C=1,A=4
  R2018: concat(40,15) = 4015 -> D=5,B=0,C=1,A=4
  R2019: concat(40,16) = 4016 -> D=6,B=0,C=1,A=4
  R2020: concat(40,17) = 4017 -> D=7,B=0,C=1,A=4
  R2021: concat(40,18) = 4018 -> D=8,B=0,C=1,A=4
  R2022: concat(40,19) = 4019 -> D=9,B=0,C=1,A=4
  R2023: concat(40,21) = 4021 -> D=1,B=0,C=2,A=4
  R2024: concat(40,23) = 4023 -> D=3,B=0,C=2,A=4
  R2025: concat(40,25) = 4025 -> D=5,B=0,C=2,A=4
  R2026: concat(40,26) = 4026 -> D=6,B=0,C=2,A=4
  R2027: concat(40,27) = 4027 -> D=7,B=0,C=2,A=4
  R2028: concat(40,28) = 4028 -> D=8,B=0,C=2,A=4
  R2029: concat(40,29) = 4029 -> D=9,B=0,C=2,A=4
  R2030: concat(40,31) = 4031 -> D=1,B=0,C=3,A=4
  R2031: concat(40,32) = 4032 -> D=2,B=0,C=3,A=4
  R2032: concat(40,35) = 4035 -> D=5,B=0,C=3,A=4
  R2033: concat(40,36) = 4036 -> D=6,B=0,C=3,A=4
  R2034: concat(40,37) = 4037 -> D=7,B=0,C=3,A=4
  R2035: concat(40,38) = 4038 -> D=8,B=0,C=3,A=4
  R2036: concat(40,39) = 4039 -> D=9,B=0,C=3,A=4
  R2037: concat(40,51) = 4051 -> D=1,B=0,C=5,A=4
  R2038: concat(40,52) = 4052 -> D=2,B=0,C=5,A=4
  R2039: concat(40,53) = 4053 -> D=3,B=0,C=5,A=4
  R2040: concat(40,56) = 4056 -> D=6,B=0,C=5,A=4
  R2041: concat(40,57) = 4057 -> D=7,B=0,C=5,A=4
  R2042: concat(40,58) = 4058 -> D=8,B=0,C=5,A=4
  R2043: concat(40,59) = 4059 -> D=9,B=0,C=5,A=4
  R2044: concat(40,61) = 4061 -> D=1,B=0,C=6,A=4
  R2045: concat(40,62) = 4062 -> D=2,B=0,C=6,A=4
  R2046: concat(40,63) = 4063 -> D=3,B=0,C=6,A=4
  R2047: concat(40,65) = 4065 -> D=5,B=0,C=6,A=4
  R2048: concat(40,67) = 4067 -> D=7,B=0,C=6,A=4
  R2049: concat(40,68) = 4068 -> D=8,B=0,C=6,A=4
  R2050: concat(40,69) = 4069 -> D=9,B=0,C=6,A=4
  R2051: concat(40,71) = 4071 -> D=1,B=0,C=7,A=4
  R2052: concat(40,72) = 4072 -> D=2,B=0,C=7,A=4
  R2053: concat(40,73) = 4073 -> D=3,B=0,C=7,A=4
  R2054: concat(40,75) = 4075 -> D=5,B=0,C=7,A=4
  R2055: concat(40,76) = 4076 -> D=6,B=0,C=7,A=4
  R2056: concat(40,78) = 4078 -> D=8,B=0,C=7,A=4
  R2057: concat(40,79) = 4079 -> D=9,B=0,C=7,A=4
  R2058: concat(40,81) = 4081 -> D=1,B=0,C=8,A=4
  R2059: concat(40,82) = 4082 -> D=2,B=0,C=8,A=4
  R2060: concat(40,83) = 4083 -> D=3,B=0,C=8,A=4
  R2061: concat(40,85) = 4085 -> D=5,B=0,C=8,A=4
  R2062: concat(40,86) = 4086 -> D=6,B=0,C=8,A=4
  R2063: concat(40,87) = 4087 -> D=7,B=0,C=8,A=4
  R2064: concat(40,89) = 4089 -> D=9,B=0,C=8,A=4
  R2065: concat(40,91) = 4091 -> D=1,B=0,C=9,A=4
  R2066: concat(40,92) = 4092 -> D=2,B=0,C=9,A=4
  R2067: concat(40,93) = 4093 -> D=3,B=0,C=9,A=4
  R2068: concat(40,95) = 4095 -> D=5,B=0,C=9,A=4
  R2069: concat(40,96) = 4096 -> D=6,B=0,C=9,A=4
